Object,Epoch,PSNR,SSIM,FID,Inception_Score,LPIPS,Confidence
Aldebaran,20,21.127921992173498,0.2938455534086644,1308.68505859375,1.4352748,0.14433236420154572,0.3544222414493561
Aldebaran,20,21.668745626211656,0.2497159531049458,1628.896484375,1.2641124,0.14285531640052795,0.36037200689315796
Aldebaran,20,22.21732261191187,0.27944674512154954,1620.2818603515625,1.455917,0.1805475503206253,0.3486613631248474
Aldebaran,20,23.12553445112869,0.40074519573917866,1245.2872314453125,1.4862492,0.14216133952140808,0.35393163561820984
Aldebaran,20,22.599984071981346,0.2654098478083356,1720.7451171875,1.2237606,0.12418930232524872,0.34174099564552307
Object,Epoch,PSNR,SSIM,FID,Inception_Score,LPIPS,Confidence
Aldebaran,21,21.286770871889942,0.31626816918576256,1392.490234375,1.4721706,0.16755802929401398,0.4029191732406616
Aldebaran,21,20.447564488711198,0.13953996072388128,1609.615234375,1.4202539,0.13165082037448883,0.4001791775226593
Aldebaran,21,21.478109109875554,0.19200618508870815,1540.264892578125,1.2071229,0.11284177750349045,0.4015958905220032
Aldebaran,21,22.38473371890093,0.24903402663547727,1577.16552734375,1.3305608,0.13358661532402039,0.39684391021728516
Aldebaran,21,20.941299095937435,0.2637134082795809,1514.259765625,1.1193169,0.15728682279586792,0.39973556995391846
Aldebaran,21,22.061031701749428,0.22460644707347902,1837.230712890625,1.1982441,0.19795596599578857,0.39631539583206177
Aldebaran,21,15.768209343728405,0.12220571372191863,1554.7979736328125,1.3892328,0.1891818642616272,0.40019458532333374
Aldebaran,21,24.400809012398167,0.4315485619766495,1421.2100830078125,1.3056707,0.17333291471004486,0.40607571601867676
Aldebaran,21,24.699807338059458,0.4075287802489955,1459.14501953125,1.3388394,0.16567599773406982,0.40236762166023254
Aldebaran,21,22.040507486953747,0.3089503798216624,1650.7783203125,1.5752938,0.17479848861694336,0.40768930315971375
Aldebaran,21,20.246582508423373,0.10683756270500105,1489.3524169921875,1.099775,0.11437306553125381,0.3937552273273468
Object,Epoch,PSNR,SSIM,FID,Inception_Score,LPIPS,Confidence
Aldebaran,22,21.01577779675273,0.17453888174679222,1706.16650390625,1.3254431,0.12612605094909668,0.4050915539264679
Aldebaran,22,23.380574206730735,0.3205512371844274,1493.487060546875,1.5123954,0.17958885431289673,0.3968998193740845
Aldebaran,22,22.88074873138713,0.35447496217279895,1394.802490234375,1.3993559,0.15053018927574158,0.4011615216732025
Aldebaran,22,20.74987837295622,0.1445668903635398,1718.6884765625,1.2842051,0.11056746542453766,0.4021751582622528
Aldebaran,22,16.52411225882247,0.19563149691149676,1296.964111328125,1.3130174,0.17280162870883942,0.4061250388622284
Aldebaran,22,21.461829010804685,0.24379081637826724,1519.804443359375,1.3315812,0.148698091506958,0.40478357672691345
Aldebaran,22,23.42522839401994,0.3129339217187531,1518.83349609375,1.4197081,0.179998517036438,0.4017753601074219
Aldebaran,22,20.919230344434986,0.2915128319311551,1581.8018798828125,1.5180597,0.14769534766674042,0.4080008864402771
Aldebaran,22,20.995600196810294,0.1558674488169549,1640.8922119140625,1.2295716,0.16239780187606812,0.39783814549446106
Aldebaran,22,21.739067598941414,0.2292224160478511,1596.47705078125,1.301232,0.13147376477718353,0.4103251099586487
Aldebaran,22,22.197197716626754,0.24769549741592875,1742.7987060546875,1.1945001,0.1273239552974701,0.3984045386314392
Object,Epoch,PSNR,SSIM,FID,Inception_Score,LPIPS,Confidence
Aldebaran,23,21.617584604504096,0.21240882385203597,1346.8902587890625,1.1043912,0.13707731664180756,0.3436857759952545
Aldebaran,23,23.616176485748547,0.3097962193149039,1455.581298828125,1.1072503,0.18754015862941742,0.33886757493019104
Aldebaran,23,22.837962143121054,0.2904871894558792,1469.550048828125,1.3818083,0.1639566272497177,0.34192582964897156
Aldebaran,23,22.095498744688484,0.2548256296436296,1610.496337890625,1.4376804,0.14599546790122986,0.3490073084831238
Aldebaran,23,22.702062218917984,0.2721796626675004,1419.4915771484375,1.1491997,0.15182745456695557,0.3440086543560028
Aldebaran,23,17.353632136631308,0.31797748475041854,1386.228271484375,1.4277387,0.19923409819602966,0.3476850688457489
Aldebaran,23,20.69067621457981,0.2042267956976038,1461.71728515625,1.3639585,0.148280531167984,0.34854093194007874
Aldebaran,23,20.167197311991384,0.22718067545888998,1565.419677734375,1.340614,0.15642063319683075,0.3475538194179535
Aldebaran,23,23.512364335902397,0.321556959834597,1558.500732421875,1.1750467,0.21649937331676483,0.3402787744998932
Aldebaran,23,21.320792445882454,0.1717587782444699,1601.00390625,1.2488613,0.15981511771678925,0.3493119180202484
Aldebaran,23,22.68193193900376,0.2629996476999326,1851.1634521484375,1.0179025,0.14496064186096191,0.3611816465854645
Object,Epoch,PSNR,SSIM,FID,Inception_Score,LPIPS,Confidence
Aldebaran,24,22.124056421883623,0.27842679772012857,1719.3638916015625,1.0975608,0.1314464658498764,0.3409896492958069
Aldebaran,24,20.35254845506393,0.14581355985845448,1416.7977294921875,1.4644628,0.11632881313562393,0.3557871878147125
Aldebaran,24,20.82445623643928,0.3255519164704044,1218.331298828125,1.3312442,0.16549329459667206,0.367180198431015
Aldebaran,24,19.526244686241853,0.10196838120235792,1698.5596923828125,1.5248269,0.18390360474586487,0.35921865701675415
Aldebaran,24,19.627050499198035,0.10441999811923271,1551.1378173828125,1.3809627,0.1222209557890892,0.35839977860450745
Aldebaran,24,17.41237682688234,0.33927226358520984,1327.672607421875,1.4228848,0.1973409652709961,0.3589400351047516
Aldebaran,24,22.634918729422996,0.33458690470951113,1607.329345703125,1.7348517,0.16897639632225037,0.36497756838798523
Aldebaran,24,21.41393605068562,0.32010640458749423,1397.712890625,1.4999409,0.15159249305725098,0.37373086810112
Aldebaran,24,22.653240612820962,0.3368516826938075,1567.1893310546875,1.436762,0.14979895949363708,0.37106695771217346
Aldebaran,24,22.087736156119806,0.304920635107574,1387.8890380859375,1.642913,0.18437136709690094,0.3517274260520935
Aldebaran,24,22.442787149698837,0.27842572454639025,1553.98876953125,1.1191161,0.17224794626235962,0.34826263785362244
Object,Epoch,PSNR,SSIM,FID,Inception_Score,LPIPS,Confidence
Aldebaran,25,20.572843829094957,0.1874683196137248,1626.86572265625,1.1119318,0.12267846614122391,0.31251898407936096
Aldebaran,25,23.163860273516114,0.37519800056359803,1506.567626953125,1.4684565,0.14818449318408966,0.3201117217540741
Aldebaran,25,22.580250405948814,0.3363105458777833,1320.2554931640625,1.140279,0.1431390643119812,0.3085935413837433
Aldebaran,25,22.25306211644912,0.3206084713711194,1388.747314453125,1.4426304,0.1368793249130249,0.3146587014198303
Aldebaran,25,16.48170648568814,0.2368685956810394,1561.107666015625,1.1672612,0.21793609857559204,0.3104468882083893
Aldebaran,25,22.513678304938647,0.31498031603931514,1373.34326171875,1.2494252,0.16431519389152527,0.3097109794616699
Aldebaran,25,21.003757475347474,0.2603596008103385,1530.18994140625,1.4493332,0.14749424159526825,0.31080761551856995
Aldebaran,25,20.522538298595542,0.14878083833051378,1875.230712890625,1.4964837,0.2031983882188797,0.3146168887615204
Aldebaran,25,19.751627069928972,0.12323166115893518,1451.00830078125,1.3396907,0.12402312457561493,0.32061272859573364
Aldebaran,25,19.666012797666575,0.24477597703601298,1479.907958984375,1.2984041,0.15315818786621094,0.3179856836795807
Aldebaran,25,23.200549243688698,0.3775107389355846,1664.7012939453125,1.2832258,0.1390606164932251,0.3107031285762787
Object,Epoch,PSNR,SSIM,FID,Inception_Score,LPIPS,Confidence
Aldebaran,26,21.709888136114767,0.2763525241065474,1295.45751953125,1.1422669,0.13382843136787415,0.2815929353237152
Aldebaran,26,20.795578709055444,0.2613360903535785,1478.2030029296875,1.2921916,0.1471734642982483,0.28177395462989807
Aldebaran,26,19.822128076472232,0.2659328399703532,1596.41845703125,1.4672103,0.195987731218338,0.2879507541656494
Aldebaran,26,19.56212001156363,0.10935999385556194,1794.7412109375,1.6282688,0.15452195703983307,0.29047009348869324
Aldebaran,26,23.13249782073483,0.4555455498070819,1381.2587890625,1.458861,0.21511413156986237,0.3140675723552704
Aldebaran,26,22.480173525060508,0.30574236118738807,1265.89697265625,1.1189886,0.15924090147018433,0.2804434597492218
Aldebaran,26,20.76845404933104,0.19860480731724126,1478.8525390625,1.5298727,0.1376761794090271,0.2974940240383148
Aldebaran,26,20.214316136981843,0.1832236566931934,1417.467041015625,1.484379,0.1331595927476883,0.29226937890052795
Aldebaran,26,23.568479681003403,0.4782625130950131,1366.867919921875,1.5881785,0.15735548734664917,0.30674946308135986
Aldebaran,26,16.507913563940406,0.20119707319705288,1367.3427734375,1.6551068,0.17585931718349457,0.2958369851112366
Aldebaran,26,23.36336814140582,0.464037323361676,1559.2899169921875,1.2835739,0.19029538333415985,0.3289841413497925
Object,Epoch,PSNR,SSIM,FID,Inception_Score,LPIPS,Confidence
Aldebaran,27,22.37076883600593,0.27595587910188946,1468.688720703125,1.1123575,0.16372257471084595,0.30266252160072327
Aldebaran,27,20.814636971640873,0.14020456784055652,1366.809814453125,1.0836419,0.11607788503170013,0.30527758598327637
Aldebaran,27,22.45475489777936,0.3175663689439121,1431.390380859375,1.0745438,0.15098273754119873,0.30893462896347046
Aldebaran,27,16.67099247067528,0.26132574516994433,1777.5533447265625,1.5712461,0.23329025506973267,0.3059746026992798
Aldebaran,27,22.861829283836936,0.35253576587152397,1312.23828125,1.4839866,0.15329423546791077,0.30240398645401
Aldebaran,27,20.63283804023193,0.2568466162770442,1373.9267578125,1.2307895,0.16163885593414307,0.3034093677997589
Aldebaran,27,23.459160912642016,0.2894737067319091,1647.252685546875,1.2311375,0.16164246201515198,0.30471867322921753
Aldebaran,27,25.076488325639133,0.4699928712037008,1649.9012451171875,1.4204396,0.17266547679901123,0.3025033175945282
Aldebaran,27,23.357369589220575,0.3107913708180631,1490.0069580078125,1.4298071,0.12869098782539368,0.2977661192417145
Aldebaran,27,22.6449158985713,0.25970430043890586,1963.042236328125,1.090366,0.20466439425945282,0.30299267172813416
Aldebaran,27,20.709253730317688,0.1178545920206889,1954.764892578125,1.366111,0.11061806976795197,0.3037095367908478
Object,Epoch,PSNR,SSIM,FID,Inception_Score,LPIPS,Confidence
Aldebaran,28,21.84659800933279,0.3687763426066817,1499.4541015625,1.4050641,0.18818475306034088,0.28932297229766846
Aldebaran,28,19.624180699748432,0.23776293712769092,1480.7037353515625,1.3551143,0.1639888435602188,0.28981953859329224
Aldebaran,28,22.42713334943526,0.4220366400826083,1401.49560546875,1.3059037,0.19050157070159912,0.2915233075618744
Aldebaran,28,20.515768592899988,0.2370910064107849,1599.77490234375,1.4027753,0.21387992799282074,0.2901902198791504
Aldebaran,28,21.05572762420456,0.31189737648834037,1484.57470703125,1.107027,0.16656257212162018,0.28659042716026306
Aldebaran,28,23.20622502022431,0.47240431562884994,1309.70849609375,1.1812682,0.1929594725370407,0.2887379229068756
Aldebaran,28,21.889847179880146,0.30571474989068925,1460.4384765625,1.3947368,0.19727003574371338,0.29749059677124023
Aldebaran,28,20.252331527682195,0.1736397145173815,1629.18994140625,1.3070042,0.15568087995052338,0.2940811216831207
Aldebaran,28,19.92202068360494,0.2769078275529779,1373.72265625,1.4484433,0.17549791932106018,0.2962725758552551
Aldebaran,28,17.858802805846846,0.34956058388676525,1465.5745849609375,1.6556195,0.19095966219902039,0.29053163528442383
Aldebaran,28,21.714155457073957,0.3287412755729894,1602.4849853515625,1.0733157,0.18660840392112732,0.2857368588447571
Object,Epoch,PSNR,SSIM,FID,Inception_Score,LPIPS,Confidence
Aldebaran,29,20.594534104627357,0.2734754341768977,1549.98486328125,1.4842589,0.1630668193101883,0.3542565107345581
Aldebaran,29,20.331542942848756,0.16737940254553843,1638.478271484375,1.3138825,0.16071024537086487,0.357560396194458
Aldebaran,29,21.654363151827447,0.2559119802909401,1611.3336181640625,1.1668187,0.14555540680885315,0.3536017835140228
Aldebaran,29,20.52241326711865,0.21412091458840266,1601.552001953125,1.3820453,0.20044612884521484,0.3530676066875458
Aldebaran,29,21.7991891818238,0.26158559491061995,1635.781005859375,1.6274549,0.14273393154144287,0.3624120354652405
Aldebaran,29,20.521503676522535,0.19418186833370832,1562.833740234375,1.4804348,0.14401820302009583,0.3590048551559448
Aldebaran,29,14.942195880657351,0.1001613898205626,1683.36865234375,1.2990044,0.19449308514595032,0.35274356603622437
Aldebaran,29,20.37062152710196,0.16888323335579056,1603.293701171875,1.2492278,0.12830564379692078,0.3541681170463562
Aldebaran,29,21.800978633071452,0.2648681656715398,1537.3037109375,1.3204112,0.18153807520866394,0.35547924041748047
Aldebaran,29,20.35747249662193,0.20243947633160667,1645.875244140625,1.1475843,0.14365074038505554,0.35230162739753723
Aldebaran,29,23.324205475430443,0.3475459286493884,1622.70263671875,1.3930389,0.1575010120868683,0.3481625020503998
Object,Epoch,PSNR,SSIM,FID,Inception_Score,LPIPS,Confidence
Aldebaran,30,22.20710009577062,0.31134164693883914,1604.0946044921875,1.2695925,0.1648232787847519,0.3505825996398926
Aldebaran,30,22.592227395956222,0.3187101897287883,1713.9161376953125,1.266481,0.14969009160995483,0.34712305665016174
Aldebaran,30,19.653824691220834,0.13893157948178214,1665.428466796875,1.1503854,0.11637849360704422,0.3484850525856018
Aldebaran,30,21.335483952781395,0.23644522144284325,1774.303466796875,1.5872264,0.20658615231513977,0.34748396277427673
Aldebaran,30,21.4502603239655,0.24586430330010378,1616.0430908203125,1.3273294,0.13323651254177094,0.32419368624687195
Aldebaran,30,16.22162196823776,0.16117762232792684,1648.66552734375,1.3954419,0.20245987176895142,0.34170010685920715
Aldebaran,30,22.212169920109687,0.3295785358478,1573.018798828125,1.1047454,0.16919827461242676,0.3430655300617218
Aldebaran,30,22.19256687346327,0.3201737520796938,1640.331298828125,1.4548223,0.15664204955101013,0.3272729516029358
Aldebaran,30,21.406669754087247,0.2612000539722924,1678.6063232421875,1.2978408,0.17154467105865479,0.3462635576725006
Aldebaran,30,19.975682685256743,0.25775455285832605,1452.518798828125,1.0817682,0.147401362657547,0.35188379883766174
Aldebaran,30,19.436349970275877,0.20860837940536303,2171.42919921875,1.2378753,0.1547906994819641,0.35118409991264343
Object,Epoch,PSNR,SSIM,FID,Inception_Score,LPIPS,Confidence
Aldebaran,31,15.99244241064058,0.10933261108816743,1513.189453125,1.331554,0.15066465735435486,0.22741545736789703
Aldebaran,31,21.157246571068093,0.1672391103963319,1569.383544921875,1.531693,0.1718967854976654,0.2261088639497757
Aldebaran,31,23.888171901838884,0.3898651593135061,1498.498046875,1.4090749,0.16090133786201477,0.22793197631835938
Aldebaran,31,23.065626502618635,0.29924000894532415,1598.354248046875,1.0948374,0.11993350088596344,0.2386494278907776
Aldebaran,31,21.7111925956947,0.20828148629917595,1448.734375,1.5338161,0.12252669036388397,0.2307266741991043
Aldebaran,31,21.647297897793543,0.24713344662086525,1308.08349609375,1.1561989,0.10052827000617981,0.23372189700603485
Aldebaran,31,26.186772446405683,0.48557641666507,1318.7930908203125,1.4576933,0.11674611270427704,0.23793935775756836
Aldebaran,31,20.899013013986867,0.27257717038341045,1658.173828125,1.6374822,0.1303103119134903,0.2261897176504135
Aldebaran,31,24.162689644056282,0.4385248777130065,1521.253173828125,1.7056274,0.16655786335468292,0.23297074437141418
Aldebaran,31,22.98638621912441,0.2811947001822809,1640.2874755859375,1.2415023,0.1105758473277092,0.23284411430358887
Aldebaran,31,22.15811301848047,0.35304256041792637,1557.47216796875,1.0054941,0.2050148844718933,0.29536253213882446
Object,Epoch,PSNR,SSIM,FID,Inception_Score,LPIPS,Confidence
Aldebaran,32,24.677811606479153,0.4477324895356941,1334.7095947265625,1.4686835,0.12189116328954697,0.3158814311027527
Aldebaran,32,21.89083270851353,0.18483746889676914,1601.221923828125,1.7850647,0.15331101417541504,0.324791818857193
Aldebaran,32,23.09473558726168,0.29751763645055557,1620.067626953125,1.7166423,0.12980014085769653,0.3269587755203247
Aldebaran,32,20.721584199202667,0.12069352592124677,1640.338623046875,1.5517634,0.10376886278390884,0.3263489902019501
Aldebaran,32,22.81996349188674,0.36533939108936936,1642.778076171875,1.4660015,0.1422131359577179,0.3190324604511261
Aldebaran,32,17.58059347368468,0.2453723101212094,1472.8941650390625,1.3161345,0.15472860634326935,0.31698185205459595
Aldebaran,32,23.103897546469412,0.30209864114787943,1644.206787109375,1.434079,0.15101024508476257,0.3249935507774353
Aldebaran,32,24.17231528921841,0.4108965156609831,1536.534423828125,1.5763216,0.14024269580841064,0.3238495886325836
Aldebaran,32,22.239198359331567,0.23322633936446513,1540.97021484375,1.4598435,0.12784428894519806,0.3229500949382782
Aldebaran,32,23.05438214898639,0.35063537095621783,1476.1759033203125,1.5858572,0.16192877292633057,0.3318958282470703
Aldebaran,32,23.69014579466904,0.2724198753791958,1876.44775390625,1.5575818,0.15252351760864258,0.33882787823677063
Object,Epoch,PSNR,SSIM,FID,Inception_Score,LPIPS,Confidence
Aldebaran,33,15.522370522353459,0.11926797435722743,1786.2357177734375,1.3092195,0.22769883275032043,0.25884929299354553
Aldebaran,33,22.1302111918107,0.2597098300015346,1667.773681640625,1.4470534,0.1456274390220642,0.26773834228515625
Aldebaran,33,21.94100416219954,0.25838615490808964,1519.140380859375,1.148595,0.12977400422096252,0.2634296715259552
Aldebaran,33,22.67457418618212,0.2781007935270161,1485.96044921875,1.4268644,0.13853473961353302,0.26176321506500244
Aldebaran,33,22.8653520914702,0.29530392275117695,1655.83203125,1.4124098,0.12438397854566574,0.2630201280117035
Aldebaran,33,23.2230781958647,0.3614369056936072,1405.877685546875,1.1328257,0.156948983669281,0.2546467185020447
Aldebaran,33,24.233362995086132,0.35757941797452025,1568.4765625,1.2540237,0.15907761454582214,0.25659555196762085
Aldebaran,33,20.66544522283593,0.25259298131065777,1712.401611328125,1.2400306,0.15856772661209106,0.2578302025794983
Aldebaran,33,21.862080714422625,0.3518341359945494,1579.3282470703125,1.3888137,0.15766707062721252,0.25625526905059814
Aldebaran,33,22.59973605538415,0.29546563851372765,1604.3173828125,1.3227937,0.1262476146221161,0.2626834213733673
Aldebaran,33,22.738958766474116,0.2787355139652944,1934.1986083984375,1.0531034,0.11693506687879562,0.24534872174263
Object,Epoch,PSNR,SSIM,FID,Inception_Score,LPIPS,Confidence
Aldebaran,34,21.731238538347256,0.30751271186052376,1623.830810546875,1.3713732,0.14431554079055786,0.2993454039096832
Aldebaran,34,19.158064370757316,0.33768097396690383,1456.6734619140625,1.4651127,0.18227484822273254,0.2784949839115143
Aldebaran,34,20.767310933846158,0.08787337578116722,1444.6640625,1.4626267,0.09748389571905136,0.3087683916091919
Aldebaran,34,21.94626255843395,0.25757992115104666,1597.098876953125,1.6414958,0.17198574542999268,0.30270227789878845
Aldebaran,34,21.648139252724278,0.21089696853365272,1406.7725830078125,1.63782,0.12234647572040558,0.2891717255115509
Aldebaran,34,21.437170720026003,0.1853676700143302,1578.002197265625,1.4267648,0.15923961997032166,0.2782691419124603
Aldebaran,34,23.110982742192117,0.3037210885240603,1433.603515625,1.7523644,0.13492915034294128,0.2937160134315491
Aldebaran,34,23.052514724699822,0.27711748859184565,1495.1575927734375,1.280668,0.10022702813148499,0.2651963233947754
Aldebaran,34,24.73571870356215,0.3819579705611336,1597.341552734375,1.2195585,0.1729813814163208,0.2648540139198303
Aldebaran,34,22.47687177636546,0.31655934276752046,1535.321044921875,1.5747025,0.14657723903656006,0.2918642461299896
Aldebaran,34,22.644288277025396,0.2600350075148581,2118.498046875,1.0994725,0.1277809888124466,0.2691086530685425
Object,Epoch,PSNR,SSIM,FID,Inception_Score,LPIPS,Confidence
Aldebaran,35,25.363146910642598,0.4136035660035654,1448.7288818359375,1.3856661,0.1299198567867279,0.21335448324680328
Aldebaran,35,23.200768741676928,0.3122302209879622,1627.6181640625,1.4083357,0.10220150649547577,0.21351513266563416
Aldebaran,35,17.908208812176838,0.31270024479026837,1606.2242431640625,1.6505454,0.1434077024459839,0.21455150842666626
Aldebaran,35,19.546970521423773,0.16248411915660227,1745.97216796875,1.5119407,0.09783924371004105,0.21310213208198547
Aldebaran,35,21.381172666613327,0.17518611432432674,1733.64892578125,1.4815173,0.08596101403236389,0.2150646299123764
Aldebaran,35,23.198683915826024,0.3984012997258192,1578.72021484375,1.331279,0.1474360227584839,0.21076832711696625
Aldebaran,35,23.49981029580982,0.2977633704845688,1703.3631591796875,1.4445463,0.08733537048101425,0.2103777974843979
Aldebaran,35,23.180707098973404,0.3057791332853888,1549.22314453125,1.4251759,0.1117982566356659,0.22069327533245087
Aldebaran,35,23.117787290067334,0.31975525075465094,1570.1607666015625,1.5763447,0.16165819764137268,0.2167665660381317
Aldebaran,35,24.93481000084402,0.405877006632193,1550.26025390625,1.5096017,0.15570668876171112,0.22330543398857117
Aldebaran,35,26.339705585925806,0.4738367778407473,1644.14453125,1.2048013,0.13559897243976593,0.2143675535917282
Object,Epoch,PSNR,SSIM,FID,Inception_Score,LPIPS,Confidence
Aldebaran,36,24.23011788332918,0.36604344654715376,1357.888916015625,1.3587854,0.10920748114585876,0.23798301815986633
Aldebaran,36,22.198077267212277,0.21194177260682096,1335.173095703125,1.3504369,0.13937626779079437,0.23566468060016632
Aldebaran,36,21.936401099042882,0.2873288445914578,1548.046875,1.19471,0.10931749641895294,0.24046212434768677
Aldebaran,36,21.625121651164996,0.2413065711966239,1421.797119140625,1.209691,0.10309653729200363,0.2398339956998825
Aldebaran,36,21.029818278687493,0.276837328373499,1601.691650390625,1.2553566,0.12649081647396088,0.23475980758666992
Aldebaran,36,22.85789964363852,0.3032858946615655,1177.7938232421875,1.1984617,0.11507755517959595,0.23700697720050812
Aldebaran,36,24.101019122687497,0.3637196755775745,1542.586181640625,1.5126507,0.09575952589511871,0.23768861591815948
Aldebaran,36,24.84727246046091,0.43883796839089867,1594.302001953125,1.237348,0.1289089322090149,0.23563003540039062
Aldebaran,36,18.863457002639542,0.446975082300059,1517.604248046875,1.2798519,0.18397210538387299,0.23728463053703308
Aldebaran,36,24.21426446058468,0.4083778385960001,1583.30322265625,1.4305505,0.171075701713562,0.24133454263210297
Aldebaran,36,26.826819302732552,0.5332525182243613,1477.5794677734375,1.1785202,0.14501884579658508,0.2412995547056198
Object,Epoch,PSNR,SSIM,FID,Inception_Score,LPIPS,Confidence
Aldebaran,37,24.979423754987806,0.4053080504497778,1476.7098388671875,1.3281177,0.09327711164951324,0.18118605017662048
Aldebaran,37,28.60186141415666,0.5885165986023431,1163.52978515625,1.517471,0.1295081079006195,0.19004017114639282
Aldebaran,37,24.039925764682373,0.379824447783284,1283.66650390625,1.1482395,0.13870680332183838,0.19516301155090332
Aldebaran,37,23.509701338811798,0.2705489141819347,1306.02587890625,1.411869,0.0984780415892601,0.19916950166225433
Aldebaran,37,24.772405790453547,0.4477325921289519,1528.4326171875,1.2984673,0.14710462093353271,0.18456226587295532
Aldebaran,37,25.04105745725669,0.4484491102259741,1128.937744140625,1.2472049,0.09671759605407715,0.18296267092227936
Aldebaran,37,21.98661312289928,0.14548203279117136,1666.989990234375,1.3433553,0.16153694689273834,0.1888655722141266
Aldebaran,37,22.110780084628594,0.3599329148242271,1368.5968017578125,1.1399919,0.10448479652404785,0.18067757785320282
Aldebaran,37,16.993717149239316,0.2225259327751388,1268.9676513671875,1.4633638,0.14047864079475403,0.18214869499206543
Aldebaran,37,23.4638467441792,0.3613916301384677,1374.203857421875,1.287593,0.12846499681472778,0.1882830262184143
Aldebaran,37,27.145937121706602,0.5090014512936072,1978.618896484375,1.2046157,0.16633208096027374,0.1720251590013504
Object,Epoch,PSNR,SSIM,FID,Inception_Score,LPIPS,Confidence
Aldebaran,38,24.374951602067753,0.49150678976792816,1450.6016845703125,1.2927675,0.15175288915634155,0.2587076425552368
Aldebaran,38,23.75290779085753,0.29385386427907945,1548.9566650390625,1.2860141,0.15981896221637726,0.24624115228652954
Aldebaran,38,25.652220558319524,0.5078392637991441,1390.0203857421875,1.5650688,0.11855065077543259,0.2529838979244232
Aldebaran,38,17.577871967729443,0.2002970979947819,1292.10693359375,1.2346716,0.13434550166130066,0.2510925829410553
Aldebaran,38,22.916244370416315,0.3748553061763752,1368.953857421875,1.1222557,0.11298703402280807,0.2525661587715149
Aldebaran,38,23.314651996050042,0.24135309609915262,1603.6943359375,1.4540368,0.08817079663276672,0.25265756249427795
Aldebaran,38,22.770447309430462,0.25100948088140274,1164.3759765625,1.4501909,0.0872851014137268,0.24738730490207672
Aldebaran,38,25.124962190374493,0.3577064497113378,1695.9083251953125,1.073762,0.10678351670503616,0.25857728719711304
Aldebaran,38,26.059845360000764,0.45752101742087936,1468.5968017578125,1.307204,0.09661441296339035,0.24954859912395477
Aldebaran,38,22.246106767112053,0.3995133319978326,1035.498046875,1.562069,0.13161754608154297,0.2535541355609894
Aldebaran,38,27.201979170775672,0.544663651541679,1342.7330322265625,1.0343449,0.1763022243976593,0.25427886843681335
Object,Epoch,PSNR,SSIM,FID,Inception_Score,LPIPS,Confidence
Aldebaran,39,23.789803743134115,0.24001792260956029,1504.0107421875,1.2852551,0.1007280945777893,0.30297914147377014
Aldebaran,39,22.171213641747453,0.29984393419408134,1319.560546875,1.3078622,0.11132365465164185,0.29301318526268005
Aldebaran,39,24.52796489117302,0.4196575214633081,1260.332275390625,1.4243695,0.20030662417411804,0.2888410985469818
Aldebaran,39,24.2110720878427,0.28889447651020994,1413.3785400390625,1.2948843,0.09916582703590393,0.2875385880470276
Aldebaran,39,24.756678247584805,0.34756460426137803,1281.041259765625,1.3743323,0.1431325525045395,0.2832831144332886
Aldebaran,39,23.1898817773062,0.23003865252884922,1123.7445068359375,1.2551174,0.10285684466362,0.2901712954044342
Aldebaran,39,22.897127638656766,0.2574401562424819,1363.8446044921875,1.3153253,0.10317118465900421,0.3040805160999298
Aldebaran,39,19.057220371264325,0.2676510630101326,1264.665771484375,1.4877043,0.14368915557861328,0.30954840779304504
Aldebaran,39,21.7959290697464,0.21797604156512732,1301.2352294921875,1.2549489,0.11088600754737854,0.29629939794540405
Aldebaran,39,24.7043563705015,0.3352201112522353,1696.9945068359375,1.453509,0.17673346400260925,0.3108600974082947
Aldebaran,39,23.567228898529578,0.3396863315506522,1470.85888671875,1.2806193,0.12789030373096466,0.29193899035453796
Object,Epoch,PSNR,SSIM,FID,Inception_Score,LPIPS,Confidence
Aldebaran,40,25.011959669388034,0.4200366436125839,1508.358642578125,1.338494,0.12455388158559799,0.2620345950126648
Aldebaran,40,23.22116269858556,0.3638747124664585,1479.1104736328125,1.7165927,0.15362495183944702,0.26902005076408386
Aldebaran,40,23.446721257225033,0.37790623642415316,1637.049560546875,1.2304149,0.12859779596328735,0.2634575664997101
Aldebaran,40,22.453324311514947,0.4038068904368346,1743.8519287109375,1.4401916,0.1534958779811859,0.2638149857521057
Aldebaran,40,24.315982528537653,0.4595816169481343,1428.112060546875,1.6406869,0.1346103847026825,0.26428499817848206
Aldebaran,40,22.770197864652044,0.28595316941999527,1585.459228515625,1.44153,0.1152421161532402,0.2630872130393982
Aldebaran,40,17.12825560016285,0.24799525442735107,1713.173583984375,1.2423027,0.16287600994110107,0.2656620740890503
Aldebaran,40,24.302975233867908,0.3633429891925891,1463.7255859375,1.5000697,0.10402743518352509,0.26219695806503296
Aldebaran,40,23.58344217766573,0.3439604477051781,1821.949951171875,1.3132287,0.21419358253479004,0.26096025109291077
Aldebaran,40,23.64879541685751,0.30279875630782455,1562.713134765625,1.4426179,0.0845651626586914,0.2644287347793579
Aldebaran,40,24.0121084958344,0.3689662786167789,1289.6529541015625,1.10849,0.10459009557962418,0.2646816670894623
Object,Epoch,PSNR,SSIM,FID,Inception_Score,LPIPS,Confidence
Aldebaran,41,23.157471451653848,0.33014191493862133,1282.2431640625,1.5381283,0.12227030098438263,0.24939799308776855
